method,anomaly_type,pipeline_size,trial,true_root_cause,target_node,rank,top1,top3,top5,reciprocal_rank,false_rc_rate_k5,elapsed_ms,convergence_iters
VAE+APA-RCA,A5_downstream_masking,medium,14,SRC_STOCK_1_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6718635559082031,9
APA-RCA-v2,A5_downstream_masking,medium,15,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6589889526367188,9
VAE+APA-RCA,A5_downstream_masking,medium,15,SRC_STOCK_5_PRICE,REPORT_LIMIT,9.0,0,0,0,0.1111111111111111,1.0,0.6690025329589844,9
APA-RCA-v2,A5_downstream_masking,medium,16,SRC_STOCK_3_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6470680236816406,9
VAE+APA-RCA,A5_downstream_masking,medium,16,SRC_STOCK_3_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6728172302246094,9
APA-RCA-v2,A5_downstream_masking,medium,17,SRC_STOCK_4_PRICE,REPORT_LIMIT,4.0,0,0,1,0.25,0.8,0.6620883941650391,9
VAE+APA-RCA,A5_downstream_masking,medium,17,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6630420684814453,9
APA-RCA-v2,A5_downstream_masking,medium,18,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6558895111083984,9
VAE+APA-RCA,A5_downstream_masking,medium,18,SRC_STOCK_5_PRICE,REPORT_LIMIT,6.0,0,0,0,0.16666666666666666,1.0,0.6761550903320312,9
APA-RCA-v2,A5_downstream_masking,medium,19,SRC_STOCK_3_PRICE,REPORT_LIMIT,6.0,0,0,0,0.16666666666666666,1.0,0.6530284881591797,9
VAE+APA-RCA,A5_downstream_masking,medium,19,SRC_STOCK_3_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6463527679443359,9
APA-RCA-v2,A5_downstream_masking,medium,20,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6549358367919922,9
VAE+APA-RCA,A5_downstream_masking,medium,20,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6921291351318359,9
APA-RCA-v2,A5_downstream_masking,medium,21,SRC_STOCK_2_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6508827209472656,9
VAE+APA-RCA,A5_downstream_masking,medium,21,SRC_STOCK_2_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.1169910430908203,9
APA-RCA-v2,A5_downstream_masking,medium,22,SRC_STOCK_4_PRICE,REPORT_LIMIT,4.0,0,0,1,0.25,0.8,0.6871223449707031,9
VAE+APA-RCA,A5_downstream_masking,medium,22,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6749629974365234,9
APA-RCA-v2,A5_downstream_masking,medium,23,SRC_STOCK_1_PRICE,REPORT_LIMIT,4.0,0,0,1,0.25,0.8,0.6918907165527344,9
VAE+APA-RCA,A5_downstream_masking,medium,23,SRC_STOCK_1_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6670951843261719,9
APA-RCA-v2,A5_downstream_masking,medium,24,SRC_STOCK_2_PRICE,REPORT_LIMIT,8.0,0,0,0,0.125,1.0,0.6649494171142578,9
VAE+APA-RCA,A5_downstream_masking,medium,24,SRC_STOCK_2_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6823539733886719,9
APA-RCA-v2,A5_downstream_masking,medium,25,SRC_STOCK_3_PRICE,REPORT_LIMIT,4.0,0,0,1,0.25,0.8,0.6730556488037109,9
VAE+APA-RCA,A5_downstream_masking,medium,25,SRC_STOCK_3_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6620883941650391,9
APA-RCA-v2,A5_downstream_masking,medium,26,SRC_STOCK_5_PRICE,REPORT_DASHBOARD,3.0,0,1,1,0.3333333333333333,0.8,0.6649494171142578,9
VAE+APA-RCA,A5_downstream_masking,medium,26,SRC_STOCK_5_PRICE,REPORT_DASHBOARD,1.0,1,1,1,1.0,0.8,0.6673336029052734,9
APA-RCA-v2,A5_downstream_masking,medium,27,SRC_STOCK_1_PRICE,REPORT_LIMIT,8.0,0,0,0,0.125,1.0,0.6570816040039062,9
VAE+APA-RCA,A5_downstream_masking,medium,27,SRC_STOCK_1_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6327629089355469,9
APA-RCA-v2,A5_downstream_masking,medium,28,SRC_STOCK_4_PRICE,REPORT_LIMIT,4.0,0,0,1,0.25,0.8,0.6878376007080078,9
VAE+APA-RCA,A5_downstream_masking,medium,28,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6639957427978516,9
APA-RCA-v2,A5_downstream_masking,medium,29,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6721019744873047,9
VAE+APA-RCA,A5_downstream_masking,medium,29,SRC_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6768703460693359,9
APA-RCA-v2,A6_multi_source,medium,0,SRC_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6771087646484375,9
VAE+APA-RCA,A6_multi_source,medium,0,SRC_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6670951843261719,9
APA-RCA-v2,A6_multi_source,medium,1,SRC_STOCK_3_PRICE,REPORT_REG_VAR,1.0,1,1,1,1.0,0.8,0.7281303405761719,9
VAE+APA-RCA,A6_multi_source,medium,1,SRC_STOCK_3_PRICE,REPORT_REG_VAR,1.0,1,1,1,1.0,0.8,0.6420612335205078,9
APA-RCA-v2,A6_multi_source,medium,2,SRC_STOCK_2_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6690025329589844,9
VAE+APA-RCA,A6_multi_source,medium,2,SRC_STOCK_2_PRICE,REPORT_LIMIT,3.0,0,1,1,0.3333333333333333,0.8,0.6778240203857422,9
APA-RCA-v2,A6_multi_source,medium,3,SRC_STOCK_1_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6840229034423828,9
VAE+APA-RCA,A6_multi_source,medium,3,SRC_STOCK_1_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.135110855102539,9
APA-RCA-v2,A6_multi_source,medium,4,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,2.0,0,1,1,0.5,0.8,0.7050037384033203,9
VAE+APA-RCA,A6_multi_source,medium,4,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,3.0,0,1,1,0.3333333333333333,0.8,0.6730556488037109,9
APA-RCA-v2,A6_multi_source,medium,5,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6539821624755859,9
VAE+APA-RCA,A6_multi_source,medium,5,SRC_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6909370422363281,9
APA-RCA-v2,A6_multi_source,medium,6,SRC_STOCK_2_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6651878356933594,9
VAE+APA-RCA,A6_multi_source,medium,6,SRC_STOCK_2_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6680488586425781,9
APA-RCA-v2,A6_multi_source,medium,7,SRC_STOCK_3_PRICE,REPORT_REG_VAR,2.0,0,1,1,0.5,0.8,0.6611347198486328,9
VAE+APA-RCA,A6_multi_source,medium,7,SRC_STOCK_3_PRICE,REPORT_REG_VAR,2.0,0,1,1,0.5,0.8,0.6561279296875,9
APA-RCA-v2,A6_multi_source,medium,8,SRC_STOCK_2_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6678104400634766,9
VAE+APA-RCA,A6_multi_source,medium,8,SRC_STOCK_2_PRICE,REPORT_LIMIT,3.0,0,1,1,0.3333333333333333,0.8,0.6701946258544922,9
APA-RCA-v2,A6_multi_source,medium,9,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6787776947021484,9
VAE+APA-RCA,A6_multi_source,medium,9,SRC_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6668567657470703,9
APA-RCA-v2,A6_multi_source,medium,10,SRC_STOCK_2_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6539821624755859,9
VAE+APA-RCA,A6_multi_source,medium,10,SRC_STOCK_2_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6549358367919922,9
APA-RCA-v2,A6_multi_source,medium,11,SRC_STOCK_1_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6849765777587891,9
VAE+APA-RCA,A6_multi_source,medium,11,SRC_STOCK_1_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6690025329589844,9
APA-RCA-v2,A6_multi_source,medium,12,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6651878356933594,9
VAE+APA-RCA,A6_multi_source,medium,12,SRC_STOCK_4_PRICE,REPORT_LIMIT,3.0,0,1,1,0.3333333333333333,0.8,0.6642341613769531,9
APA-RCA-v2,A6_multi_source,medium,13,SRC_STOCK_4_PRICE,REPORT_REG_VAR,1.0,1,1,1,1.0,0.8,0.6930828094482422,9
VAE+APA-RCA,A6_multi_source,medium,13,SRC_STOCK_4_PRICE,REPORT_REG_VAR,2.0,0,1,1,0.5,0.8,0.6618499755859375,9
APA-RCA-v2,A6_multi_source,medium,14,SRC_STOCK_5_PRICE,REPORT_REG_VAR,2.0,0,1,1,0.5,0.8,0.6771087646484375,9
VAE+APA-RCA,A6_multi_source,medium,14,SRC_STOCK_5_PRICE,REPORT_REG_VAR,2.0,0,1,1,0.5,0.8,0.6730556488037109,9
APA-RCA-v2,A6_multi_source,medium,15,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6649494171142578,9
VAE+APA-RCA,A6_multi_source,medium,15,SRC_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.071929931640625,9
APA-RCA-v2,A6_multi_source,medium,16,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,2.0,0,1,1,0.5,0.8,0.6821155548095703,9
VAE+APA-RCA,A6_multi_source,medium,16,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,2.0,0,1,1,0.5,0.8,0.6589889526367188,9
APA-RCA-v2,A6_multi_source,medium,17,SRC_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.7297992706298828,9
VAE+APA-RCA,A6_multi_source,medium,17,SRC_STOCK_4_PRICE,REPORT_LIMIT,3.0,0,1,1,0.3333333333333333,0.8,0.7271766662597656,9
APA-RCA-v2,A6_multi_source,medium,18,SRC_STOCK_3_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6928443908691406,9
VAE+APA-RCA,A6_multi_source,medium,18,SRC_STOCK_3_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6730556488037109,9
APA-RCA-v2,A6_multi_source,medium,19,SRC_STOCK_4_PRICE,REPORT_DASHBOARD,1.0,1,1,1,1.0,0.8,0.6608963012695312,9
VAE+APA-RCA,A6_multi_source,medium,19,SRC_STOCK_4_PRICE,REPORT_DASHBOARD,2.0,0,1,1,0.5,0.8,0.6573200225830078,9
APA-RCA-v2,A6_multi_source,medium,20,SRC_STOCK_3_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6771087646484375,9
VAE+APA-RCA,A6_multi_source,medium,20,SRC_STOCK_3_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6787776947021484,9
APA-RCA-v2,A6_multi_source,medium,21,SRC_STOCK_2_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6639957427978516,9
VAE+APA-RCA,A6_multi_source,medium,21,SRC_STOCK_2_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6611347198486328,9
APA-RCA-v2,A6_multi_source,medium,22,SRC_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.7641315460205078,9
VAE+APA-RCA,A6_multi_source,medium,22,SRC_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.7491111755371094,9
APA-RCA-v2,A6_multi_source,medium,23,SRC_STOCK_5_PRICE,REPORT_DASHBOARD,2.0,0,1,1,0.5,0.8,0.6921291351318359,9
VAE+APA-RCA,A6_multi_source,medium,23,SRC_STOCK_5_PRICE,REPORT_DASHBOARD,1.0,1,1,1,1.0,0.8,0.6699562072753906,9
APA-RCA-v2,A6_multi_source,medium,24,SRC_STOCK_2_PRICE,REPORT_REG_VAR,1.0,1,1,1,1.0,0.8,0.6482601165771484,9
VAE+APA-RCA,A6_multi_source,medium,24,SRC_STOCK_2_PRICE,REPORT_REG_VAR,2.0,0,1,1,0.5,0.8,0.6690025329589844,9
APA-RCA-v2,A6_multi_source,medium,25,SRC_STOCK_1_PRICE,REPORT_REG_VAR,2.0,0,1,1,0.5,0.8,0.6890296936035156,9
VAE+APA-RCA,A6_multi_source,medium,25,SRC_STOCK_1_PRICE,REPORT_REG_VAR,3.0,0,1,1,0.3333333333333333,0.8,0.6582736968994141,9
APA-RCA-v2,A6_multi_source,medium,26,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,2.0,0,1,1,0.5,0.8,0.6580352783203125,9
VAE+APA-RCA,A6_multi_source,medium,26,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,2.0,0,1,1,0.5,0.8,0.6630420684814453,9
APA-RCA-v2,A6_multi_source,medium,27,SRC_STOCK_2_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6768703460693359,9
VAE+APA-RCA,A6_multi_source,medium,27,SRC_STOCK_2_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.1408329010009766,9
APA-RCA-v2,A6_multi_source,medium,28,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,2.0,0,1,1,0.5,0.8,0.6718635559082031,9
VAE+APA-RCA,A6_multi_source,medium,28,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,3.0,0,1,1,0.3333333333333333,0.8,0.6330013275146484,9
APA-RCA-v2,A6_multi_source,medium,29,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6918907165527344,9
VAE+APA-RCA,A6_multi_source,medium,29,SRC_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6148815155029297,9
APA-RCA-v2,A7_coincidental,medium,0,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6651878356933594,9
VAE+APA-RCA,A7_coincidental,medium,0,SRC_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6532669067382812,9
APA-RCA-v2,A7_coincidental,medium,1,SRC_STOCK_3_PRICE,REPORT_REG_VAR,1.0,1,1,1,1.0,0.8,0.6399154663085938,9
VAE+APA-RCA,A7_coincidental,medium,1,SRC_STOCK_3_PRICE,REPORT_REG_VAR,2.0,0,1,1,0.5,0.8,0.6520748138427734,9
APA-RCA-v2,A7_coincidental,medium,2,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6489753723144531,9
VAE+APA-RCA,A7_coincidental,medium,2,SRC_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.621795654296875,9
APA-RCA-v2,A7_coincidental,medium,3,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6749629974365234,9
VAE+APA-RCA,A7_coincidental,medium,3,SRC_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6530284881591797,9
APA-RCA-v2,A7_coincidental,medium,4,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6630420684814453,9
VAE+APA-RCA,A7_coincidental,medium,4,SRC_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6160736083984375,9
APA-RCA-v2,A7_coincidental,medium,5,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6730556488037109,9
VAE+APA-RCA,A7_coincidental,medium,5,SRC_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6620883941650391,9
APA-RCA-v2,A7_coincidental,medium,6,SRC_STOCK_3_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6558895111083984,9
VAE+APA-RCA,A7_coincidental,medium,6,SRC_STOCK_3_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6210803985595703,9
APA-RCA-v2,A7_coincidental,medium,7,SRC_STOCK_5_PRICE,REPORT_REG_VAR,1.0,1,1,1,1.0,0.8,0.7102489471435547,9
VAE+APA-RCA,A7_coincidental,medium,7,SRC_STOCK_5_PRICE,REPORT_REG_VAR,2.0,0,1,1,0.5,0.8,0.6358623504638672,9
APA-RCA-v2,A7_coincidental,medium,8,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6809234619140625,9
VAE+APA-RCA,A7_coincidental,medium,8,SRC_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.7011890411376953,9
APA-RCA-v2,A7_coincidental,medium,9,SRC_STOCK_3_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6620883941650391,9
VAE+APA-RCA,A7_coincidental,medium,9,SRC_STOCK_3_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.0991096496582031,9
APA-RCA-v2,A7_coincidental,medium,10,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6570816040039062,9
VAE+APA-RCA,A7_coincidental,medium,10,SRC_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6699562072753906,9
APA-RCA-v2,A7_coincidental,medium,11,SRC_STOCK_1_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6830692291259766,9
VAE+APA-RCA,A7_coincidental,medium,11,SRC_STOCK_1_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6761550903320312,9
APA-RCA-v2,A7_coincidental,medium,12,SRC_STOCK_4_PRICE,REPORT_DASHBOARD,1.0,1,1,1,1.0,0.8,0.7250308990478516,9
VAE+APA-RCA,A7_coincidental,medium,12,SRC_STOCK_4_PRICE,REPORT_DASHBOARD,2.0,0,1,1,0.5,0.8,0.67138671875,9
APA-RCA-v2,A7_coincidental,medium,13,SRC_STOCK_5_PRICE,REPORT_DASHBOARD,1.0,1,1,1,1.0,0.8,0.6940364837646484,9
VAE+APA-RCA,A7_coincidental,medium,13,SRC_STOCK_5_PRICE,REPORT_DASHBOARD,2.0,0,1,1,0.5,0.8,0.6620883941650391,9
APA-RCA-v2,A7_coincidental,medium,14,SRC_STOCK_1_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6809234619140625,9
VAE+APA-RCA,A7_coincidental,medium,14,SRC_STOCK_1_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6949901580810547,9
APA-RCA-v2,A7_coincidental,medium,15,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6649494171142578,9
VAE+APA-RCA,A7_coincidental,medium,15,SRC_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6709098815917969,9
APA-RCA-v2,A7_coincidental,medium,16,SRC_STOCK_3_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6949901580810547,9
VAE+APA-RCA,A7_coincidental,medium,16,SRC_STOCK_3_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6620883941650391,9
APA-RCA-v2,A7_coincidental,medium,17,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.7038116455078125,9
VAE+APA-RCA,A7_coincidental,medium,17,SRC_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6847381591796875,9
APA-RCA-v2,A7_coincidental,medium,18,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.67901611328125,9
VAE+APA-RCA,A7_coincidental,medium,18,SRC_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6761550903320312,9
APA-RCA-v2,A7_coincidental,medium,19,SRC_STOCK_3_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6911754608154297,9
VAE+APA-RCA,A7_coincidental,medium,19,SRC_STOCK_3_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6489753723144531,9
APA-RCA-v2,A7_coincidental,medium,20,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6611347198486328,9
VAE+APA-RCA,A7_coincidental,medium,20,SRC_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6647109985351562,9
APA-RCA-v2,A7_coincidental,medium,21,SRC_STOCK_2_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6530284881591797,9
VAE+APA-RCA,A7_coincidental,medium,21,SRC_STOCK_2_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.096963882446289,9
APA-RCA-v2,A7_coincidental,medium,22,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6568431854248047,9
VAE+APA-RCA,A7_coincidental,medium,22,SRC_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6659030914306641,9
APA-RCA-v2,A7_coincidental,medium,23,SRC_STOCK_1_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6670951843261719,9
VAE+APA-RCA,A7_coincidental,medium,23,SRC_STOCK_1_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6649494171142578,9
APA-RCA-v2,A7_coincidental,medium,24,SRC_STOCK_2_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.7131099700927734,9
VAE+APA-RCA,A7_coincidental,medium,24,SRC_STOCK_2_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.7700920104980469,9
APA-RCA-v2,A7_coincidental,medium,25,SRC_STOCK_3_PRICE,REPORT_REG_VAR,1.0,1,1,1,1.0,0.8,0.84686279296875,9
VAE+APA-RCA,A7_coincidental,medium,25,SRC_STOCK_3_PRICE,REPORT_REG_VAR,2.0,0,1,1,0.5,0.8,0.6761550903320312,9
APA-RCA-v2,A7_coincidental,medium,26,SRC_STOCK_5_PRICE,REPORT_REG_VAR,1.0,1,1,1,1.0,0.8,0.6699562072753906,9
VAE+APA-RCA,A7_coincidental,medium,26,SRC_STOCK_5_PRICE,REPORT_REG_VAR,2.0,0,1,1,0.5,0.8,0.6678104400634766,9
APA-RCA-v2,A7_coincidental,medium,27,SRC_STOCK_1_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6899833679199219,9
VAE+APA-RCA,A7_coincidental,medium,27,SRC_STOCK_1_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6730556488037109,9
APA-RCA-v2,A7_coincidental,medium,28,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6868839263916016,9
VAE+APA-RCA,A7_coincidental,medium,28,SRC_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.7178783416748047,9
APA-RCA-v2,A7_coincidental,medium,29,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.6742477416992188,9
VAE+APA-RCA,A7_coincidental,medium,29,SRC_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.6649494171142578,9
APA-RCA-v2,A1_source_corruption,large,0,SRC_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0211467742919922,9
VAE+APA-RCA,A1_source_corruption,large,0,SRC_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.3420581817626953,9
APA-RCA-v2,A1_source_corruption,large,1,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9839534759521484,9
VAE+APA-RCA,A1_source_corruption,large,1,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9660720825195312,9
APA-RCA-v2,A1_source_corruption,large,2,SRC_STOCK_7_PRICE,REPORT_REG_VAR,1.0,1,1,1,1.0,0.8,0.9570121765136719,9
VAE+APA-RCA,A1_source_corruption,large,2,SRC_STOCK_7_PRICE,REPORT_REG_VAR,1.0,1,1,1,1.0,0.8,0.9121894836425781,9
APA-RCA-v2,A1_source_corruption,large,3,SRC_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.065969467163086,9
VAE+APA-RCA,A1_source_corruption,large,3,SRC_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.4460086822509766,9
APA-RCA-v2,A1_source_corruption,large,4,SRC_STOCK_6_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.3687610626220703,9
VAE+APA-RCA,A1_source_corruption,large,4,SRC_STOCK_6_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.062154769897461,9
APA-RCA-v2,A1_source_corruption,large,5,SRC_STOCK_6_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.033782958984375,9
VAE+APA-RCA,A1_source_corruption,large,5,SRC_STOCK_6_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9551048278808594,9
APA-RCA-v2,A1_source_corruption,large,6,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0721683502197266,9
VAE+APA-RCA,A1_source_corruption,large,6,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.4312267303466797,9
APA-RCA-v2,A1_source_corruption,large,7,SRC_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.988006591796875,9
VAE+APA-RCA,A1_source_corruption,large,7,SRC_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9431838989257812,9
APA-RCA-v2,A1_source_corruption,large,8,SRC_STOCK_6_PRICE,REPORT_REG_VAR,1.0,1,1,1,1.0,0.8,0.9672641754150391,9
VAE+APA-RCA,A1_source_corruption,large,8,SRC_STOCK_6_PRICE,REPORT_REG_VAR,1.0,1,1,1,1.0,0.8,0.9448528289794922,9
APA-RCA-v2,A1_source_corruption,large,9,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0058879852294922,9
VAE+APA-RCA,A1_source_corruption,large,9,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.4300346374511719,9
APA-RCA-v2,A1_source_corruption,large,10,SRC_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9808540344238281,9
VAE+APA-RCA,A1_source_corruption,large,10,SRC_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9510517120361328,9
