method,anomaly_type,pipeline_size,trial,true_root_cause,target_node,rank,top1,top3,top5,reciprocal_rank,false_rc_rate_k5,elapsed_ms,convergence_iters
APA-RCA-v2,A1_source_corruption,large,3,SRC_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0061264038085938,9
CVAE+APA-RCA,A1_source_corruption,large,3,SRC_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.949859619140625,9
APA-RCA-v2,A1_source_corruption,large,4,SRC_STOCK_6_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0991096496582031,9
CVAE+APA-RCA,A1_source_corruption,large,4,SRC_STOCK_6_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9298324584960938,9
APA-RCA-v2,A1_source_corruption,large,5,SRC_STOCK_6_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0390281677246094,9
CVAE+APA-RCA,A1_source_corruption,large,5,SRC_STOCK_6_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0139942169189453,9
APA-RCA-v2,A1_source_corruption,large,6,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9741783142089844,9
CVAE+APA-RCA,A1_source_corruption,large,6,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9438991546630859,9
APA-RCA-v2,A1_source_corruption,large,7,SRC_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9810924530029297,9
CVAE+APA-RCA,A1_source_corruption,large,7,SRC_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9350776672363281,9
APA-RCA-v2,A1_source_corruption,large,8,SRC_STOCK_6_PRICE,REPORT_DASHBOARD,1.0,1,1,1,1.0,0.8,1.0039806365966797,9
CVAE+APA-RCA,A1_source_corruption,large,8,SRC_STOCK_6_PRICE,REPORT_DASHBOARD,1.0,1,1,1,1.0,0.8,0.9369850158691406,9
APA-RCA-v2,A1_source_corruption,large,9,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9658336639404297,9
CVAE+APA-RCA,A1_source_corruption,large,9,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9381771087646484,9
APA-RCA-v2,A1_source_corruption,large,10,SRC_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9636878967285156,9
CVAE+APA-RCA,A1_source_corruption,large,10,SRC_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9331703186035156,9
APA-RCA-v2,A1_source_corruption,large,11,SRC_STOCK_2_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0738372802734375,9
CVAE+APA-RCA,A1_source_corruption,large,11,SRC_STOCK_2_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0001659393310547,9
APA-RCA-v2,A1_source_corruption,large,12,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0058879852294922,9
CVAE+APA-RCA,A1_source_corruption,large,12,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9551048278808594,9
APA-RCA-v2,A1_source_corruption,large,13,SRC_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0161399841308594,9
CVAE+APA-RCA,A1_source_corruption,large,13,SRC_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9658336639404297,9
APA-RCA-v2,A1_source_corruption,large,14,SRC_STOCK_2_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9937286376953125,9
CVAE+APA-RCA,A1_source_corruption,large,14,SRC_STOCK_2_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9362697601318359,9
APA-RCA-v2,A1_source_corruption,large,15,SRC_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9989738464355469,9
CVAE+APA-RCA,A1_source_corruption,large,15,SRC_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9481906890869141,9
APA-RCA-v2,A1_source_corruption,large,16,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0449886322021484,9
CVAE+APA-RCA,A1_source_corruption,large,16,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9977817535400391,9
APA-RCA-v2,A1_source_corruption,large,17,SRC_STOCK_6_PRICE,REPORT_DASHBOARD,1.0,1,1,1,1.0,0.8,1.007080078125,9
CVAE+APA-RCA,A1_source_corruption,large,17,SRC_STOCK_6_PRICE,REPORT_DASHBOARD,1.0,1,1,1,1.0,0.8,0.9598731994628906,9
APA-RCA-v2,A1_source_corruption,large,18,SRC_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0139942169189453,9
CVAE+APA-RCA,A1_source_corruption,large,18,SRC_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9427070617675781,9
APA-RCA-v2,A1_source_corruption,large,19,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9810924530029297,9
CVAE+APA-RCA,A1_source_corruption,large,19,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9441375732421875,9
APA-RCA-v2,A1_source_corruption,large,20,SRC_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9891986846923828,9
CVAE+APA-RCA,A1_source_corruption,large,20,SRC_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,62.075138092041016,9
APA-RCA-v2,A1_source_corruption,large,21,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,1.0,1,1,1,1.0,0.8,0.9582042694091797,9
CVAE+APA-RCA,A1_source_corruption,large,21,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,1.0,1,1,1,1.0,0.8,0.9281635284423828,9
APA-RCA-v2,A1_source_corruption,large,22,SRC_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9808540344238281,9
CVAE+APA-RCA,A1_source_corruption,large,22,SRC_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9329319000244141,9
APA-RCA-v2,A1_source_corruption,large,23,SRC_STOCK_1_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.071929931640625,9
CVAE+APA-RCA,A1_source_corruption,large,23,SRC_STOCK_1_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9448528289794922,9
APA-RCA-v2,A1_source_corruption,large,24,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9899139404296875,9
CVAE+APA-RCA,A1_source_corruption,large,24,SRC_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.1327266693115234,9
APA-RCA-v2,A1_source_corruption,large,25,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9860992431640625,9
CVAE+APA-RCA,A1_source_corruption,large,25,SRC_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9319782257080078,9
APA-RCA-v2,A1_source_corruption,large,26,SRC_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9920597076416016,9
CVAE+APA-RCA,A1_source_corruption,large,26,SRC_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9348392486572266,9
APA-RCA-v2,A1_source_corruption,large,27,SRC_STOCK_1_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9839534759521484,9
CVAE+APA-RCA,A1_source_corruption,large,27,SRC_STOCK_1_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9469985961914062,9
APA-RCA-v2,A1_source_corruption,large,28,SRC_STOCK_6_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0402202606201172,9
CVAE+APA-RCA,A1_source_corruption,large,28,SRC_STOCK_6_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.2290477752685547,9
APA-RCA-v2,A1_source_corruption,large,29,SRC_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9789466857910156,9
CVAE+APA-RCA,A1_source_corruption,large,29,SRC_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9310245513916016,9
APA-RCA-v2,A2_etl_logic_error,large,0,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9877681732177734,9
CVAE+APA-RCA,A2_etl_logic_error,large,0,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,14.0,0,0,0,0.07142857142857142,1.0,0.9450912475585938,9
APA-RCA-v2,A2_etl_logic_error,large,1,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9691715240478516,9
CVAE+APA-RCA,A2_etl_logic_error,large,1,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,12.0,0,0,0,0.08333333333333333,1.0,0.9469985961914062,9
APA-RCA-v2,A2_etl_logic_error,large,2,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.0139942169189453,9
CVAE+APA-RCA,A2_etl_logic_error,large,2,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,15.0,0,0,0,0.06666666666666667,1.0,1.21307373046875,9
APA-RCA-v2,A2_etl_logic_error,large,3,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.0161399841308594,9
CVAE+APA-RCA,A2_etl_logic_error,large,3,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,15.0,0,0,0,0.06666666666666667,1.0,0.9701251983642578,9
APA-RCA-v2,A2_etl_logic_error,large,4,ETL_FX_STOCK_6_PRICE,REPORT_LIMIT,3.0,0,1,1,0.3333333333333333,0.8,0.9772777557373047,9
CVAE+APA-RCA,A2_etl_logic_error,large,4,ETL_FX_STOCK_6_PRICE,REPORT_LIMIT,11.0,0,0,0,0.09090909090909091,1.0,0.9341239929199219,9
APA-RCA-v2,A2_etl_logic_error,large,5,ETL_FX_STOCK_6_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9789466857910156,9
CVAE+APA-RCA,A2_etl_logic_error,large,5,ETL_FX_STOCK_6_PRICE,REPORT_LIMIT,16.0,0,0,0,0.0625,1.0,0.9627342224121094,9
APA-RCA-v2,A2_etl_logic_error,large,6,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.0728836059570312,9
CVAE+APA-RCA,A2_etl_logic_error,large,6,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,13.0,0,0,0,0.07692307692307693,1.0,1.2979507446289062,9
APA-RCA-v2,A2_etl_logic_error,large,7,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9899139404296875,9
CVAE+APA-RCA,A2_etl_logic_error,large,7,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,12.0,0,0,0,0.08333333333333333,1.0,0.9400844573974609,9
APA-RCA-v2,A2_etl_logic_error,large,8,ETL_FX_STOCK_6_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9908676147460938,9
CVAE+APA-RCA,A2_etl_logic_error,large,8,ETL_FX_STOCK_6_PRICE,REPORT_LIMIT,11.0,0,0,0,0.09090909090909091,1.0,0.9331703186035156,9
APA-RCA-v2,A2_etl_logic_error,large,9,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0840892791748047,9
CVAE+APA-RCA,A2_etl_logic_error,large,9,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,11.0,0,0,0,0.09090909090909091,1.0,0.9417533874511719,9
APA-RCA-v2,A2_etl_logic_error,large,10,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,3.0,0,1,1,0.3333333333333333,0.8,0.9758472442626953,9
CVAE+APA-RCA,A2_etl_logic_error,large,10,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,10.0,0,0,0,0.1,1.0,0.9288787841796875,9
APA-RCA-v2,A2_etl_logic_error,large,11,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9629726409912109,9
CVAE+APA-RCA,A2_etl_logic_error,large,11,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,12.0,0,0,0,0.08333333333333333,1.0,0.9319782257080078,9
APA-RCA-v2,A2_etl_logic_error,large,12,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9870529174804688,9
CVAE+APA-RCA,A2_etl_logic_error,large,12,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,12.0,0,0,0,0.08333333333333333,1.0,0.9317398071289062,9
APA-RCA-v2,A2_etl_logic_error,large,13,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.188039779663086,9
CVAE+APA-RCA,A2_etl_logic_error,large,13,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,12.0,0,0,0,0.08333333333333333,1.0,0.9601116180419922,9
APA-RCA-v2,A2_etl_logic_error,large,14,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,3.0,0,1,1,0.3333333333333333,0.8,0.9808540344238281,9
CVAE+APA-RCA,A2_etl_logic_error,large,14,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,12.0,0,0,0,0.08333333333333333,1.0,0.9348392486572266,9
APA-RCA-v2,A2_etl_logic_error,large,15,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,3.0,0,1,1,0.3333333333333333,0.8,0.9851455688476562,9
CVAE+APA-RCA,A2_etl_logic_error,large,15,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,12.0,0,0,0,0.08333333333333333,1.0,0.9400844573974609,9
APA-RCA-v2,A2_etl_logic_error,large,16,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9789466857910156,9
CVAE+APA-RCA,A2_etl_logic_error,large,16,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,12.0,0,0,0,0.08333333333333333,1.0,0.9248256683349609,9
APA-RCA-v2,A2_etl_logic_error,large,17,ETL_FX_STOCK_6_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.1858940124511719,9
CVAE+APA-RCA,A2_etl_logic_error,large,17,ETL_FX_STOCK_6_PRICE,REPORT_LIMIT,14.0,0,0,0,0.07142857142857142,1.0,0.9531974792480469,9
APA-RCA-v2,A2_etl_logic_error,large,18,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.0149478912353516,9
CVAE+APA-RCA,A2_etl_logic_error,large,18,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,12.0,0,0,0,0.08333333333333333,1.0,0.9608268737792969,9
APA-RCA-v2,A2_etl_logic_error,large,19,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9889602661132812,9
CVAE+APA-RCA,A2_etl_logic_error,large,19,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,15.0,0,0,0,0.06666666666666667,1.0,0.9419918060302734,9
APA-RCA-v2,A2_etl_logic_error,large,20,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9961128234863281,9
CVAE+APA-RCA,A2_etl_logic_error,large,20,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,12.0,0,0,0,0.08333333333333333,1.0,0.9360313415527344,9
APA-RCA-v2,A2_etl_logic_error,large,21,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.0650157928466797,9
CVAE+APA-RCA,A2_etl_logic_error,large,21,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,14.0,0,0,0,0.07142857142857142,1.0,0.9510517120361328,9
APA-RCA-v2,A2_etl_logic_error,large,22,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.96893310546875,9
CVAE+APA-RCA,A2_etl_logic_error,large,22,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,14.0,0,0,0,0.07142857142857142,1.0,0.9367465972900391,9
APA-RCA-v2,A2_etl_logic_error,large,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.0352134704589844,9
CVAE+APA-RCA,A2_etl_logic_error,large,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,13.0,0,0,0,0.07692307692307693,1.0,0.9419918060302734,9
APA-RCA-v2,A2_etl_logic_error,large,24,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9911060333251953,9
CVAE+APA-RCA,A2_etl_logic_error,large,24,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,12.0,0,0,0,0.08333333333333333,1.0,0.9467601776123047,9
APA-RCA-v2,A2_etl_logic_error,large,25,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.1053085327148438,9
CVAE+APA-RCA,A2_etl_logic_error,large,25,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,15.0,0,0,0,0.06666666666666667,1.0,0.9238719940185547,9
APA-RCA-v2,A2_etl_logic_error,large,26,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,3.0,0,1,1,0.3333333333333333,0.8,0.9658336639404297,9
CVAE+APA-RCA,A2_etl_logic_error,large,26,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,15.0,0,0,0,0.06666666666666667,1.0,0.9379386901855469,9
APA-RCA-v2,A2_etl_logic_error,large,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9860992431640625,9
CVAE+APA-RCA,A2_etl_logic_error,large,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,16.0,0,0,0,0.0625,1.0,0.9541511535644531,9
APA-RCA-v2,A2_etl_logic_error,large,28,ETL_FX_STOCK_6_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.0139942169189453,9
CVAE+APA-RCA,A2_etl_logic_error,large,28,ETL_FX_STOCK_6_PRICE,REPORT_LIMIT,12.0,0,0,0,0.08333333333333333,1.0,0.9911060333251953,9
APA-RCA-v2,A2_etl_logic_error,large,29,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9899139404296875,9
CVAE+APA-RCA,A2_etl_logic_error,large,29,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,15.0,0,0,0,0.06666666666666667,1.0,0.9450912475585938,9
APA-RCA-v2,A3_feature_calc_error,large,0,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,3.0,0,1,1,0.3333333333333333,0.8,0.9911060333251953,9
CVAE+APA-RCA,A3_feature_calc_error,large,0,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9701251983642578,9
APA-RCA-v2,A3_feature_calc_error,large,1,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9629726409912109,9
CVAE+APA-RCA,A3_feature_calc_error,large,1,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9579658508300781,9
APA-RCA-v2,A3_feature_calc_error,large,2,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9930133819580078,9
CVAE+APA-RCA,A3_feature_calc_error,large,2,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9510517120361328,9
APA-RCA-v2,A3_feature_calc_error,large,3,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,32.0,0,0,0,0.03125,1.0,1.1148452758789062,9
CVAE+APA-RCA,A3_feature_calc_error,large,3,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.2979507446289062,9
APA-RCA-v2,A3_feature_calc_error,large,4,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,3.0,0,1,1,0.3333333333333333,0.8,0.9751319885253906,9
CVAE+APA-RCA,A3_feature_calc_error,large,4,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9570121765136719,9
APA-RCA-v2,A3_feature_calc_error,large,5,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9882450103759766,9
CVAE+APA-RCA,A3_feature_calc_error,large,5,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9529590606689453,9
APA-RCA-v2,A3_feature_calc_error,large,6,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9789466857910156,9
CVAE+APA-RCA,A3_feature_calc_error,large,6,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,10.0,0,0,0,0.1,1.0,0.9622573852539062,9
APA-RCA-v2,A3_feature_calc_error,large,7,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9911060333251953,9
CVAE+APA-RCA,A3_feature_calc_error,large,7,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.146078109741211,9
APA-RCA-v2,A3_feature_calc_error,large,8,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.0402202606201172,9
CVAE+APA-RCA,A3_feature_calc_error,large,8,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,5.0,0,0,1,0.2,0.8,0.9768009185791016,9
APA-RCA-v2,A3_feature_calc_error,large,9,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.0440349578857422,9
CVAE+APA-RCA,A3_feature_calc_error,large,9,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9789466857910156,9
APA-RCA-v2,A3_feature_calc_error,large,10,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,3.0,0,1,1,0.3333333333333333,0.8,1.0581016540527344,9
CVAE+APA-RCA,A3_feature_calc_error,large,10,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9849071502685547,9
APA-RCA-v2,A3_feature_calc_error,large,11,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,16.0,0,0,0,0.0625,1.0,1.0488033294677734,9
CVAE+APA-RCA,A3_feature_calc_error,large,11,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.2009143829345703,9
APA-RCA-v2,A3_feature_calc_error,large,12,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9658336639404297,9
CVAE+APA-RCA,A3_feature_calc_error,large,12,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9291172027587891,9
APA-RCA-v2,A3_feature_calc_error,large,13,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.0571479797363281,9
CVAE+APA-RCA,A3_feature_calc_error,large,13,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9741783142089844,9
APA-RCA-v2,A3_feature_calc_error,large,14,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,4.0,0,0,1,0.25,0.8,0.9710788726806641,9
CVAE+APA-RCA,A3_feature_calc_error,large,14,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9660720825195312,9
APA-RCA-v2,A3_feature_calc_error,large,15,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,3.0,0,1,1,0.3333333333333333,0.8,0.9777545928955078,9
CVAE+APA-RCA,A3_feature_calc_error,large,15,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,11.0,0,0,0,0.09090909090909091,1.0,1.2049674987792969,9
APA-RCA-v2,A3_feature_calc_error,large,16,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,12.0,0,0,0,0.08333333333333333,1.0,0.9558200836181641,9
CVAE+APA-RCA,A3_feature_calc_error,large,16,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9531974792480469,9
APA-RCA-v2,A3_feature_calc_error,large,17,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,20.0,0,0,0,0.05,1.0,1.0187625885009766,9
CVAE+APA-RCA,A3_feature_calc_error,large,17,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9617805480957031,9
APA-RCA-v2,A3_feature_calc_error,large,18,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,9.0,0,0,0,0.1111111111111111,1.0,0.9720325469970703,9
CVAE+APA-RCA,A3_feature_calc_error,large,18,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9548664093017578,9
APA-RCA-v2,A3_feature_calc_error,large,19,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.0139942169189453,9
CVAE+APA-RCA,A3_feature_calc_error,large,19,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,1.264810562133789,9
APA-RCA-v2,A3_feature_calc_error,large,20,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,10.0,0,0,0,0.1,1.0,1.0581016540527344,9
CVAE+APA-RCA,A3_feature_calc_error,large,20,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9639263153076172,9
APA-RCA-v2,A3_feature_calc_error,large,21,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9882450103759766,9
CVAE+APA-RCA,A3_feature_calc_error,large,21,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9541511535644531,9
APA-RCA-v2,A3_feature_calc_error,large,22,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9648799896240234,9
CVAE+APA-RCA,A3_feature_calc_error,large,22,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,0.9710788726806641,9
APA-RCA-v2,A3_feature_calc_error,large,23,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,2.0,0,1,1,0.5,0.8,0.9860992431640625,9
CVAE+APA-RCA,A3_feature_calc_error,large,23,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,1.0,1,1,1,1.0,0.8,1.207113265991211,9
