method,anomaly_type,pipeline_size,trial,true_root_cause,target_node,rank,top1,top3,top5,reciprocal_rank,false_rc_rate_k5,elapsed_ms,convergence_iters
APA-RCA v2 (Full),A2_etl_logic_error,medium,15,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.61798095703125,9
v2 w/o Adaptive Weight,A2_etl_logic_error,medium,15,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5829334259033203,9
v2 w/o Score-inv Beta,A2_etl_logic_error,medium,15,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6411075592041016,9
v2 w/o Ancestor Const,A2_etl_logic_error,medium,15,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6098747253417969,9
Schema-Constraint,A2_etl_logic_error,medium,15,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,30,0,0,0,0.03333333333333333,1.0,0.0,0
APA-RCA (Full),A2_etl_logic_error,medium,16,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6511211395263672,9
w/o Transform Weight,A2_etl_logic_error,medium,16,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6489753723144531,9
w/o Attenuation,A2_etl_logic_error,medium,16,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6139278411865234,9
w/o Anomaly Score,A2_etl_logic_error,medium,16,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,15,0,0,0,0.06666666666666667,1.0,0.6189346313476562,9
APA-RCA v2 (Full),A2_etl_logic_error,medium,16,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6158351898193359,9
v2 w/o Adaptive Weight,A2_etl_logic_error,medium,16,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,1.1248588562011719,9
v2 w/o Score-inv Beta,A2_etl_logic_error,medium,16,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.5860328674316406,9
v2 w/o Ancestor Const,A2_etl_logic_error,medium,16,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6210803985595703,9
Schema-Constraint,A2_etl_logic_error,medium,16,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,28,0,0,0,0.03571428571428571,1.0,0.0,0
APA-RCA (Full),A2_etl_logic_error,medium,17,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6620883941650391,9
w/o Transform Weight,A2_etl_logic_error,medium,17,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6537437438964844,9
w/o Attenuation,A2_etl_logic_error,medium,17,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6196498870849609,9
w/o Anomaly Score,A2_etl_logic_error,medium,17,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,0.6191730499267578,9
APA-RCA v2 (Full),A2_etl_logic_error,medium,17,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6160736083984375,9
v2 w/o Adaptive Weight,A2_etl_logic_error,medium,17,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.61798095703125,9
v2 w/o Score-inv Beta,A2_etl_logic_error,medium,17,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.591278076171875,9
v2 w/o Ancestor Const,A2_etl_logic_error,medium,17,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6201267242431641,9
Schema-Constraint,A2_etl_logic_error,medium,17,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,29,0,0,0,0.034482758620689655,1.0,0.0,0
APA-RCA (Full),A2_etl_logic_error,medium,18,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.621795654296875,9
w/o Transform Weight,A2_etl_logic_error,medium,18,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6480216979980469,9
w/o Attenuation,A2_etl_logic_error,medium,18,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6198883056640625,9
w/o Anomaly Score,A2_etl_logic_error,medium,18,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,17,0,0,0,0.058823529411764705,1.0,0.6148815155029297,9
APA-RCA v2 (Full),A2_etl_logic_error,medium,18,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6151199340820312,9
v2 w/o Adaptive Weight,A2_etl_logic_error,medium,18,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6058216094970703,9
v2 w/o Score-inv Beta,A2_etl_logic_error,medium,18,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.5841255187988281,9
v2 w/o Ancestor Const,A2_etl_logic_error,medium,18,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6208419799804688,9
Schema-Constraint,A2_etl_logic_error,medium,18,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,30,0,0,0,0.03333333333333333,1.0,0.0,0
APA-RCA (Full),A2_etl_logic_error,medium,19,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6437301635742188,9
w/o Transform Weight,A2_etl_logic_error,medium,19,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6268024444580078,9
w/o Attenuation,A2_etl_logic_error,medium,19,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6148815155029297,9
w/o Anomaly Score,A2_etl_logic_error,medium,19,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,15,0,0,0,0.06666666666666667,1.0,0.6160736083984375,9
APA-RCA v2 (Full),A2_etl_logic_error,medium,19,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.5879402160644531,9
v2 w/o Adaptive Weight,A2_etl_logic_error,medium,19,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5881786346435547,9
v2 w/o Score-inv Beta,A2_etl_logic_error,medium,19,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.61798095703125,9
v2 w/o Ancestor Const,A2_etl_logic_error,medium,19,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6062984466552734,9
Schema-Constraint,A2_etl_logic_error,medium,19,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,28,0,0,0,0.03571428571428571,1.0,0.0,0
APA-RCA (Full),A2_etl_logic_error,medium,20,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6411075592041016,9
w/o Transform Weight,A2_etl_logic_error,medium,20,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.1668205261230469,9
w/o Attenuation,A2_etl_logic_error,medium,20,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6041526794433594,9
w/o Anomaly Score,A2_etl_logic_error,medium,20,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,17,0,0,0,0.058823529411764705,1.0,0.6101131439208984,9
APA-RCA v2 (Full),A2_etl_logic_error,medium,20,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6070137023925781,9
v2 w/o Adaptive Weight,A2_etl_logic_error,medium,20,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6139278411865234,9
v2 w/o Score-inv Beta,A2_etl_logic_error,medium,20,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.5879402160644531,9
v2 w/o Ancestor Const,A2_etl_logic_error,medium,20,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6237030029296875,9
Schema-Constraint,A2_etl_logic_error,medium,20,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,30,0,0,0,0.03333333333333333,1.0,0.0,0
APA-RCA (Full),A2_etl_logic_error,medium,21,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6427764892578125,9
w/o Transform Weight,A2_etl_logic_error,medium,21,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.6399154663085938,9
w/o Attenuation,A2_etl_logic_error,medium,21,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6110668182373047,9
w/o Anomaly Score,A2_etl_logic_error,medium,21,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,14,0,0,0,0.07142857142857142,1.0,1.1851787567138672,9
APA-RCA v2 (Full),A2_etl_logic_error,medium,21,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6079673767089844,9
v2 w/o Adaptive Weight,A2_etl_logic_error,medium,21,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.5929470062255859,9
v2 w/o Score-inv Beta,A2_etl_logic_error,medium,21,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6279945373535156,9
v2 w/o Ancestor Const,A2_etl_logic_error,medium,21,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6091594696044922,9
Schema-Constraint,A2_etl_logic_error,medium,21,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,27,0,0,0,0.037037037037037035,1.0,0.0,0
APA-RCA (Full),A2_etl_logic_error,medium,22,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.61798095703125,9
w/o Transform Weight,A2_etl_logic_error,medium,22,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6420612335205078,9
w/o Attenuation,A2_etl_logic_error,medium,22,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6167888641357422,9
w/o Anomaly Score,A2_etl_logic_error,medium,22,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,0.61798095703125,9
APA-RCA v2 (Full),A2_etl_logic_error,medium,22,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6151199340820312,9
v2 w/o Adaptive Weight,A2_etl_logic_error,medium,22,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,1.1360645294189453,9
v2 w/o Score-inv Beta,A2_etl_logic_error,medium,22,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.57220458984375,9
v2 w/o Ancestor Const,A2_etl_logic_error,medium,22,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6191730499267578,9
Schema-Constraint,A2_etl_logic_error,medium,22,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,29,0,0,0,0.034482758620689655,1.0,0.0,0
APA-RCA (Full),A2_etl_logic_error,medium,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6279945373535156,9
w/o Transform Weight,A2_etl_logic_error,medium,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6499290466308594,9
w/o Attenuation,A2_etl_logic_error,medium,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6120204925537109,9
w/o Anomaly Score,A2_etl_logic_error,medium,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,13,0,0,0,0.07692307692307693,1.0,0.6158351898193359,9
APA-RCA v2 (Full),A2_etl_logic_error,medium,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6139278411865234,9
v2 w/o Adaptive Weight,A2_etl_logic_error,medium,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6151199340820312,9
v2 w/o Score-inv Beta,A2_etl_logic_error,medium,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.5941390991210938,9
v2 w/o Ancestor Const,A2_etl_logic_error,medium,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6148815155029297,9
Schema-Constraint,A2_etl_logic_error,medium,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,26,0,0,0,0.038461538461538464,1.0,0.0,0
APA-RCA (Full),A2_etl_logic_error,medium,24,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6351470947265625,9
w/o Transform Weight,A2_etl_logic_error,medium,24,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6539821624755859,9
w/o Attenuation,A2_etl_logic_error,medium,24,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.61798095703125,9
w/o Anomaly Score,A2_etl_logic_error,medium,24,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,14,0,0,0,0.07142857142857142,1.0,0.61798095703125,9
APA-RCA v2 (Full),A2_etl_logic_error,medium,24,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.621795654296875,9
v2 w/o Adaptive Weight,A2_etl_logic_error,medium,24,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.5886554718017578,9
v2 w/o Score-inv Beta,A2_etl_logic_error,medium,24,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.5960464477539062,9
v2 w/o Ancestor Const,A2_etl_logic_error,medium,24,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6237030029296875,9
Schema-Constraint,A2_etl_logic_error,medium,24,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,27,0,0,0,0.037037037037037035,1.0,0.0,0
APA-RCA (Full),A2_etl_logic_error,medium,25,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6682872772216797,9
w/o Transform Weight,A2_etl_logic_error,medium,25,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.6258487701416016,9
w/o Attenuation,A2_etl_logic_error,medium,25,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6382465362548828,9
w/o Anomaly Score,A2_etl_logic_error,medium,25,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,15,0,0,0,0.06666666666666667,1.0,0.6201267242431641,9
APA-RCA v2 (Full),A2_etl_logic_error,medium,25,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6089210510253906,9
v2 w/o Adaptive Weight,A2_etl_logic_error,medium,25,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.5929470062255859,9
v2 w/o Score-inv Beta,A2_etl_logic_error,medium,25,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6308555603027344,9
v2 w/o Ancestor Const,A2_etl_logic_error,medium,25,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.614166259765625,9
Schema-Constraint,A2_etl_logic_error,medium,25,ETL_FX_STOCK_3_PRICE,REPORT_LIMIT,28,0,0,0,0.03571428571428571,1.0,0.0,0
APA-RCA (Full),A2_etl_logic_error,medium,26,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6258487701416016,9
w/o Transform Weight,A2_etl_logic_error,medium,26,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.15203857421875,9
w/o Attenuation,A2_etl_logic_error,medium,26,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6139278411865234,9
w/o Anomaly Score,A2_etl_logic_error,medium,26,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,17,0,0,0,0.058823529411764705,1.0,0.6208419799804688,9
APA-RCA v2 (Full),A2_etl_logic_error,medium,26,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6208419799804688,9
v2 w/o Adaptive Weight,A2_etl_logic_error,medium,26,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6070137023925781,9
v2 w/o Score-inv Beta,A2_etl_logic_error,medium,26,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.5850791931152344,9
v2 w/o Ancestor Const,A2_etl_logic_error,medium,26,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6232261657714844,9
Schema-Constraint,A2_etl_logic_error,medium,26,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,30,0,0,0,0.03333333333333333,1.0,0.0,0
APA-RCA (Full),A2_etl_logic_error,medium,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.621795654296875,9
w/o Transform Weight,A2_etl_logic_error,medium,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.6511211395263672,9
w/o Attenuation,A2_etl_logic_error,medium,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6051063537597656,9
w/o Anomaly Score,A2_etl_logic_error,medium,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,13,0,0,0,0.07692307692307693,1.0,1.1098384857177734,9
APA-RCA v2 (Full),A2_etl_logic_error,medium,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6172657012939453,9
v2 w/o Adaptive Weight,A2_etl_logic_error,medium,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5869865417480469,9
v2 w/o Score-inv Beta,A2_etl_logic_error,medium,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6279945373535156,9
v2 w/o Ancestor Const,A2_etl_logic_error,medium,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6089210510253906,9
Schema-Constraint,A2_etl_logic_error,medium,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,26,0,0,0,0.038461538461538464,1.0,0.0,0
APA-RCA (Full),A2_etl_logic_error,medium,28,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6489753723144531,9
w/o Transform Weight,A2_etl_logic_error,medium,28,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6461143493652344,9
w/o Attenuation,A2_etl_logic_error,medium,28,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6210803985595703,9
w/o Anomaly Score,A2_etl_logic_error,medium,28,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,0.6241798400878906,9
APA-RCA v2 (Full),A2_etl_logic_error,medium,28,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6139278411865234,9
v2 w/o Adaptive Weight,A2_etl_logic_error,medium,28,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,1.1501312255859375,9
v2 w/o Score-inv Beta,A2_etl_logic_error,medium,28,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.5869865417480469,9
v2 w/o Ancestor Const,A2_etl_logic_error,medium,28,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6239414215087891,9
Schema-Constraint,A2_etl_logic_error,medium,28,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,29,0,0,0,0.034482758620689655,1.0,0.0,0
APA-RCA (Full),A2_etl_logic_error,medium,29,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6120204925537109,9
w/o Transform Weight,A2_etl_logic_error,medium,29,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6608963012695312,9
w/o Attenuation,A2_etl_logic_error,medium,29,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6251335144042969,9
w/o Anomaly Score,A2_etl_logic_error,medium,29,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,17,0,0,0,0.058823529411764705,1.0,0.6191730499267578,9
APA-RCA v2 (Full),A2_etl_logic_error,medium,29,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6096363067626953,9
v2 w/o Adaptive Weight,A2_etl_logic_error,medium,29,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6136894226074219,9
v2 w/o Score-inv Beta,A2_etl_logic_error,medium,29,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.5910396575927734,9
v2 w/o Ancestor Const,A2_etl_logic_error,medium,29,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6158351898193359,9
Schema-Constraint,A2_etl_logic_error,medium,29,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,30,0,0,0,0.03333333333333333,1.0,0.0,0
APA-RCA (Full),A3_feature_calc_error,medium,0,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6289482116699219,9
w/o Transform Weight,A3_feature_calc_error,medium,0,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6499290466308594,9
w/o Attenuation,A3_feature_calc_error,medium,0,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6210803985595703,9
w/o Anomaly Score,A3_feature_calc_error,medium,0,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.6158351898193359,9
APA-RCA v2 (Full),A3_feature_calc_error,medium,0,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.61798095703125,9
v2 w/o Adaptive Weight,A3_feature_calc_error,medium,0,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.5881786346435547,9
v2 w/o Score-inv Beta,A3_feature_calc_error,medium,0,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.5829334259033203,9
v2 w/o Ancestor Const,A3_feature_calc_error,medium,0,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6129741668701172,9
Schema-Constraint,A3_feature_calc_error,medium,0,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.0,0
APA-RCA (Full),A3_feature_calc_error,medium,1,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,22.02582359313965,9
w/o Transform Weight,A3_feature_calc_error,medium,1,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.5927085876464844,9
w/o Attenuation,A3_feature_calc_error,medium,1,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.5640983581542969,9
w/o Anomaly Score,A3_feature_calc_error,medium,1,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5998611450195312,9
APA-RCA v2 (Full),A3_feature_calc_error,medium,1,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6017684936523438,9
v2 w/o Adaptive Weight,A3_feature_calc_error,medium,1,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6058216094970703,9
v2 w/o Score-inv Beta,A3_feature_calc_error,medium,1,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.5860328674316406,9
v2 w/o Ancestor Const,A3_feature_calc_error,medium,1,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6167888641357422,9
Schema-Constraint,A3_feature_calc_error,medium,1,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,43,0,0,0,0.023255813953488372,1.0,0.0,0
APA-RCA (Full),A3_feature_calc_error,medium,2,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6341934204101562,9
w/o Transform Weight,A3_feature_calc_error,medium,2,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6151199340820312,9
w/o Attenuation,A3_feature_calc_error,medium,2,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,1.1639595031738281,9
w/o Anomaly Score,A3_feature_calc_error,medium,2,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.6010532379150391,9
APA-RCA v2 (Full),A3_feature_calc_error,medium,2,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6079673767089844,9
v2 w/o Adaptive Weight,A3_feature_calc_error,medium,2,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6070137023925781,9
v2 w/o Score-inv Beta,A3_feature_calc_error,medium,2,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6070137023925781,9
v2 w/o Ancestor Const,A3_feature_calc_error,medium,2,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.5819797515869141,9
Schema-Constraint,A3_feature_calc_error,medium,2,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.0,0
APA-RCA (Full),A3_feature_calc_error,medium,3,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6330013275146484,9
w/o Transform Weight,A3_feature_calc_error,medium,3,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6451606750488281,9
w/o Attenuation,A3_feature_calc_error,medium,3,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6089210510253906,9
