method,anomaly_type,pipeline_size,trial,true_root_cause,target_node,rank,top1,top3,top5,reciprocal_rank,false_rc_rate_k5,elapsed_ms,convergence_iters
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,1,ETL_FX_STOCK_6_PRICE,REPORT_LIMIT,22,0,0,0,0.045454545454545456,1.0,1.4340877532958984,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,2,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,22,0,0,0,0.045454545454545456,1.0,1.3880729675292969,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,3,ETL_FX_STOCK_10_PRICE,REPORT_LIMIT,19,0,0,0,0.05263157894736842,1.0,1.4071464538574219,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,4,ETL_FX_STOCK_9_PRICE,REPORT_LIMIT,18,0,0,0,0.05555555555555555,1.0,1.3930797576904297,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,5,ETL_FX_STOCK_9_PRICE,REPORT_LIMIT,18,0,0,0,0.05555555555555555,1.0,1.6632080078125,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,6,ETL_FX_STOCK_6_PRICE,REPORT_LIMIT,22,0,0,0,0.045454545454545456,1.0,1.4200210571289062,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,7,ETL_FX_STOCK_12_PRICE,REPORT_LIMIT,18,0,0,0,0.05555555555555555,1.0,1.397848129272461,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,8,ETL_FX_STOCK_9_PRICE,REPORT_LIMIT,18,0,0,0,0.05555555555555555,1.0,1.4011859893798828,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,9,ETL_FX_STOCK_6_PRICE,REPORT_LIMIT,22,0,0,0,0.045454545454545456,1.0,1.567840576171875,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,10,ETL_FX_STOCK_10_PRICE,REPORT_LIMIT,19,0,0,0,0.05263157894736842,1.0,1.386880874633789,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,11,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,21,0,0,0,0.047619047619047616,1.0,1.363992691040039,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,12,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,22,0,0,0,0.045454545454545456,1.0,1.397848129272461,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,13,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,22,0,0,0,0.045454545454545456,1.0,1.4629364013671875,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,14,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,21,0,0,0,0.047619047619047616,1.0,1.3930797576904297,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,15,ETL_FX_STOCK_12_PRICE,REPORT_LIMIT,18,0,0,0,0.05555555555555555,1.0,1.405954360961914,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,16,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,21,0,0,0,0.047619047619047616,1.0,1.4050006866455078,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,17,ETL_FX_STOCK_9_PRICE,REPORT_LIMIT,18,0,0,0,0.05555555555555555,1.0,1.3990402221679688,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,18,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,22,0,0,0,0.045454545454545456,1.0,1.6918182373046875,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,19,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,22,0,0,0,0.045454545454545456,1.0,1.4231204986572266,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,20,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,22,0,0,0,0.045454545454545456,1.0,1.39617919921875,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,21,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,18,0,0,0,0.05555555555555555,1.0,1.3489723205566406,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,22,ETL_FX_STOCK_10_PRICE,REPORT_LIMIT,19,0,0,0,0.05263157894736842,1.0,2.1431446075439453,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,21,0,0,0,0.047619047619047616,1.0,1.4667510986328125,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,24,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,24,0,0,0,0.041666666666666664,1.0,1.4128684997558594,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,25,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,21,0,0,0,0.047619047619047616,1.0,1.4028549194335938,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,26,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,22,0,0,0,0.045454545454545456,1.0,1.4448165893554688,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,21,0,0,0,0.047619047619047616,1.0,1.5709400177001953,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,28,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,22,0,0,0,0.045454545454545456,1.0,1.5747547149658203,9
blend_a00+APA+ResGCN,A2_etl_logic_error,medium_real,29,ETL_FX_STOCK_12_PRICE,REPORT_LIMIT,18,0,0,0,0.05555555555555555,1.0,1.8842220306396484,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,0,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,1.4801025390625,9
